Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type
37.2386685,-107.909269,30:17.6,6/11/19,10,0.348,175.97,9.191786132,0.83,154.6,160.67,3.51,-2.96,19.8,0,0.69,0.69,96,21,519.2,16.3,-1.3,D,1659.3,0,271.377,2.5,0,128,176.19,-107.9090648,37.23623469,0,0,1,N,200.3163,78,78,11,48,48,141.3229,0,9999.99,0.72,0.847,2,9,18.7,0,18.70000076,0.22,1478.52954,6/11/19,10:15:37,16.23,0.46,0.22,-6.267,9.26,-129.5,0.7,-4.2,-3907,81,7.95,12.5,
37.238667,-107.9092683,30:18.6,6/11/19,10,0.439,175.97,9.191786132,0.83,151.7,157.82,3.71,-2.75,19.7,0,0.72,0.72,96,21,519.2,16.3,-1.3,D,1659.3,0,271.232,2.5,0,128,176.18,-107.9090648,37.23623469,0,0,1,N,200.1729,79,79,11,59,59,141.3086,0,9999.99,0.75,0.877,2,9,18.7,0,18.70000076,0.22,1478.52954,6/11/19,10:15:39,16.24,0.46,0.22,-6.266,9.22,-127.1,-0.6,-1,-1755,81.3,7.97,12.4,
37.23866483,-107.9092678,30:19.6,6/11/19,10,0.358,175.97,9.191786132,0.83,148,154.21,4.93,0.01,19.7,0.01,0.73,0.74,96,23,519.2,16.3,-1.4,D,1536.5,0,270.878,2.5,0.36,184,176.21,-107.9090648,37.23623469,0,0,1,N,200.1729,87,87,11,215,215,176.2046,0,9999.99,0.76,0.887,2,9,18.7,0,18.70000076,0.22,1478.52954,6/11/19,10:15:39,16.24,0.46,0.22,-6.266,9.22,-127.1,-0.6,-1,-1755,81.3,7.97,12.4,
37.2386595,-107.9092673,30:20.6,6/11/19,10,0.978,175.97,9.191786132,0.83,148.1,154.31,4.56,7.61,19.8,0.03,0.72,0.75,96,23,519.2,16.3,-1.4,D,1536.5,0,270.626,2.5,0.45,184,176.21,-107.9090648,37.23623469,0,0,1,N,200.1729,84,84,11,215,215,176.2117,0,9999.99,0.77,0.897,2,9,18.7,0,18.70000076,0.22,1478.53172,6/11/19,10:15:40,16.24,0.461,0.22,-6.266,9.23,-127.4,-0.2,-1.8,-179,81.4,7.98,12.6,
37.23865033,-107.9092583,30:21.6,6/11/19,10,1.595,161.78,9.191786132,0.83,157.6,163.64,1.86,4.5,19.7,0.01,0.77,0.79,96,45,519.2,16.3,-2.7,D,781.6,0,269.934,2.5,0.75,184,176.22,-107.9090648,37.23623469,0,0,1,N,200.1729,70,70,11,182,182,176.2143,0,9999.99,0.8,0.927,2,9,18.7,0,18.70000076,0.22,1478.53336,6/11/19,10:15:42,16.26,0.462,0.22,-6.256,9.18,-124.5,-0.9,-6.8,-1742,81.4,7.98,12.7,
37.238641,-107.9092523,30:22.6,6/11/19,10,1.794,163.22,9.191786132,0.83,160.7,166.72,2.78,4.9,19.8,0,0.85,0.85,96,51,519.2,16.3,-3.1,D,691.1,0,268.689,2.5,1.11,184,176.37,-107.9090648,37.23623469,0,0,1,N,200.1729,72,72,11,169,169,176.3719,0,9999.99,0.87,0.997,2,9,18.6,0,18.70000076,0.22,1478.53336,6/11/19,10:15:42,16.26,0.462,0.22,-6.256,9.18,-124.5,-0.9,-6.8,-1742,81.4,7.98,12.7,
37.23863167,-107.9092497,30:23.6,6/11/19,10,1.93,166.12,9.191786132,0.83,165.8,171.82,2.57,5.22,19.7,0,0.87,0.87,96,51,519.2,16.3,-3.1,D,691.1,0,267.453,2.5,1.38,184,176.47,-107.9090648,37.23623469,0,0,1,N,200.1729,72,72,11,146,146,176.4662,0,9999.99,0.89,1.017,2,9,18.6,0,18.60000038,0.22,1478.21146,6/11/19,10:15:43,16.28,0.462,0.22,-6.202,9.14,-122.7,-0.5,-0.8,-1542,81.5,7.99,12.4,
37.23862123,-107.909248,30:24.6,6/11/19,10,2.013,170.95,9.191786132,0.83,168.7,174.74,3.84,4.19,19.7,0.01,1,1.01,96,51,519.2,16.3,-3.1,D,691.1,0,265.868,2.5,1.63,184,176.5,-107.9090648,37.23623469,0,0,1,N,200.1729,80,80,11,134,134,176.4981,0,9999.99,1.03,1.157,2,9,18.6,0,18.60000038,0.22,1478.21176,6/11/19,10:15:45,16.32,0.462,0.22,-6.227,9.13,-122,-0.7,-4.9,-1327,81.6,7.99,12.5,
37.23861167,-107.9092465,30:25.6,6/11/19,10,2.133,174.04,9.191786132,0.83,170.6,176.67,2.81,5.65,19.7,0.01,1.12,1.13,96,51,519.2,16.3,-3.1,D,691.1,0,264.966,2.5,1.82,184,176.51,-107.9090648,37.23623469,0,0,1,N,200.1729,74,74,11,128,128,176.5063,0,9999.99,1.15,1.277,2,9,18.6,0,18.60000038,0.22,1478.21176,6/11/19,10:15:45,16.32,0.462,0.22,-6.227,9.13,-122,-0.7,-4.9,-1327,81.6,7.99,12.5,
37.23860133,-107.9092457,30:26.6,6/11/19,10,2.233,176.52,9.191786132,0.83,172.3,178.39,2.51,5.8,19.7,0,1.22,1.22,96,47,519.1,16.3,-2.9,D,736.9,0,263.879,2.5,1.96,184,176.51,-107.9090648,37.23623469,0,0,1,N,200.1729,71,71,11,120,120,176.5154,0,9999.99,1.24,1.367,2,9,18.6,0,18.60000038,0.22,1478.21195,6/11/19,10:15:47,16.33,0.463,0.22,-6.219,9.12,-121.1,-1.2,-5.6,-2565,81.7,8,12.4,
37.23858983,-107.9092452,30:27.6,6/11/19,10,2.2,178.35,9.191786132,0.83,170.6,176.67,2.08,6.4,19.7,0,1.29,1.29,96,47,519.1,16.3,-2.9,D,736.9,0,262.368,2.5,2.02,184,176.51,-107.9090648,37.23623469,0,0,1,N,200.1729,69,69,11,126,126,176.5164,0,9999.99,1.31,1.437,2,9,18.5,0,18.60000038,0.22,1478.21195,6/11/19,10:15:47,16.33,0.463,0.22,-6.219,9.12,-121.1,-1.2,-5.6,-2565,81.7,8,12.4,
37.23857912,-107.9092432,30:28.7,6/11/19,10,2.2,178.28,9.191786132,0.83,169.7,175.76,2.93,7.13,19.8,0,1.42,1.42,96,47,519.1,16.3,-2.9,D,737.7,0,261.169,2.5,2.1,184,176.53,-107.9090648,37.23623469,0,0,1,N,200.1729,73,73,11,130,130,176.5075,0,9999.99,1.44,1.567,2,9,18.5,0,18.5,0.22,1477.89187,6/11/19,10:15:48,16.34,0.462,0.22,-6.203,9.1,-119.9,-1.5,-4,-2841,81.8,8.01,12.4,
37.23857006,-107.9092445,30:29.7,6/11/19,10,2.222,179.68,9.191786132,0.83,172.7,178.8,2.91,6.51,19.7,0,1.63,1.63,96,47,519.1,16.3,-2.9,D,737.7,0,260.17,2.5,2.19,184,176.49,-107.9090648,37.23623469,0,0,1,N,1.12E-03,74,74,11,113,113,175.2836,0,9999.99,1.65,1.777,2,9,18.5,0,18.5,0.22,1477.89177,6/11/19,10:15:49,16.33,0.462,0.22,-6.195,9.12,-121.5,-1.1,-3,-3556,82,8.02,12.6,
37.23856056,-107.9092454,30:30.7,6/11/19,11,2.183,179.85,9.191786132,0.8,170.8,176.87,3.02,5.84,19.7,0,1.99,1.99,96,47,519.1,16.3,-2.9,D,737.7,0,259.121,2.5,2.19,184,176.46,-107.9090648,37.23623469,0,0,1,N,0.1940439,75,75,11,116,116,174.1853,0,9999.99,2.01,2.137,2,9,18.5,0,18.5,0.22,1477.89181,6/11/19,10:15:51,16.34,0.462,0.22,-6.206,9.05,-117.4,-0.5,-2.1,-1696,82.1,8.04,12.5,
37.23854941,-107.9092456,30:31.7,6/11/19,11,2.266,180.11,9.191786132,0.8,170.4,176.46,2.94,7.22,19.7,0,2.3,2.3,96,47,519.1,16.3,-2.9,D,738.6,0,257.883,2.5,2.18,185,176.44,-107.9090648,37.23623469,0,0,1,N,0.3333422,75,75,11,115,115,173.5482,0,9999.99,2.32,2.447,2,9,18.5,0,18.5,0.22,1477.89181,6/11/19,10:15:51,16.34,0.462,0.22,-6.206,9.05,-117.4,-0.5,-2.1,-1696,82.1,8.04,12.5,
37.2385384,-107.9092457,30:32.7,6/11/19,11,2.192,179.24,9.191786132,0.8,171.4,177.48,2.72,6.14,19.7,0,2.59,2.59,96,47,519.1,16.3,-2.9,D,738.6,0,256.662,2.5,2.2,185,176.42,-107.9090648,37.23623469,0,0,1,N,0.4047628,73,73,11,109,109,172.9158,0,9999.99,2.61,2.737,2,9,18.4,0,18.39999962,0.22,1477.57173,6/11/19,10:15:53,16.34,0.462,0.22,-6.233,9.05,-117.4,-1.2,-1.3,-2995,82.2,8.05,12.4,
37.23852753,-107.9092459,30:33.7,6/11/19,11,2.21,179.2,9.191786132,0.8,169.5,175.55,2.09,6.75,19.7,0,2.59,2.59,96,47,519.1,16.3,-2.9,D,738.6,0,255.457,2.5,2.26,185,176.4,-107.9090648,37.23623469,0,0,1,N,0.5007426,70,70,11,114,114,172.284,0,9999.99,2.61,2.737,2,9,18.4,0,18.39999962,0.22,1477.57181,6/11/19,10:15:54,16.34,0.462,0.22,-6.23,9.02,-115.7,-0.8,-3.4,-3608,82.3,8.06,12.4,
37.23851767,-107.9092463,30:34.7,6/11/19,11,2.253,179.09,9.191786132,0.8,168.8,174.85,2.42,6.71,19.8,0,2.75,2.75,96,47,519.1,16.3,-2.9,D,738.6,0,254.318,2.5,2.23,186,176.4,-107.9090648,37.23623469,0,0,1,N,0.5873132,72,72,11,116,116,172.3362,0,9999.99,2.78,2.907,2,9,18.4,0,18.39999962,0.22,1477.57181,6/11/19,10:15:54,16.34,0.462,0.22,-6.23,9.02,-115.7,-0.8,-3.4,-3608,82.3,8.06,12.4,
37.238507,-107.9092465,30:35.7,6/11/19,11,2.203,178.19,9.191786132,0.8,167.5,173.53,3.31,6.87,19.8,0,2.74,2.75,96,49,519.1,16.3,-3,D,717,0,253.216,2.5,2.23,186,176.39,-107.9090648,37.23623469,0,0,1,N,0.6640912,73,73,11,122,122,171.7893,0,9999.99,2.77,2.897,2,9,18.4,0,18.39999962,0.22,1477.57148,6/11/19,10:15:56,16.35,0.462,0.22,-6.213,9.02,-115.6,-1.7,-3.1,194,82.4,8.07,12.4,
37.23849617,-107.9092462,30:36.7,6/11/19,11,2.27,177.68,9.191786132,0.8,167.5,173.53,2.16,8,19.8,0,2.69,2.69,96,49,519.1,16.3,-3,D,717,0,252.035,2.5,2.23,186,176.37,-107.9090648,37.23623469,0,0,1,N,0.7280878,74,74,11,117,117,171.3345,0,9999.99,2.72,2.847,2,9,18.4,0,18.39999962,0.22,1477.57164,6/11/19,10:15:57,16.35,0.463,0.22,-6.239,9.01,-115.2,-1,3.7,-2425,82.5,8.07,12.3,
37.23848452,-107.9092453,30:37.7,6/11/19,11,2.218,176.67,9.191786132,0.8,166.1,172.12,3,5.84,19.8,0,2.61,2.61,96,49,519.1,16.3,-3,D,717,0,250.681,2.5,2.28,186,176.35,-107.9090648,37.23623469,0,0,1,N,0.7623464,75,75,11,121,121,170.5438,0,9999.99,2.63,2.757,2,9,18.4,0,18.39999962,0.22,1477.57164,6/11/19,10:15:57,16.35,0.463,0.22,-6.239,9.01,-115.2,-1,3.7,-2425,82.5,8.07,12.3,
37.23847368,-107.9092441,30:38.7,6/11/19,11,2.252,175.6,9.191786132,0.8,166.5,172.53,2.91,6.98,19.8,0,2.59,2.59,96,50,519.1,16.3,-3.1,D,696.4,0,249.471,2.5,2.3,187,176.35,-107.9090648,37.23623469,0,0,1,N,0.7357192,74,74,11,116,116,170.765,0,9999.99,2.61,2.737,2,9,18.3,0,18.29999924,0.22,1477.25072,6/11/19,10:15:59,16.35,0.462,0.22,-6.198,9,-114.5,-0.9,-3.2,-1999,82.6,8.08,12.5,
37.23846305,-107.9092431,30:39.7,6/11/19,11,2.293,175.74,9.191786132,0.8,165.4,171.42,2.99,7.11,19.8,0,2.63,2.63,96,50,519.1,16.3,-3.1,D,696.4,0,248.286,2.5,2.24,187,176.36,-107.9090648,37.23623469,0,0,1,N,0.7189207,75,75,11,127,127,170.8831,0,9999.99,2.66,2.787,2,9,18.3,0,18.29999924,0.22,1477.25069,6/11/19,10:16:00,16.36,0.462,0.22,-6.218,8.99,-113.6,-1.9,-4,-3988,82.6,8.08,12.3,
37.23845235,-107.9092421,30:40.7,6/11/19,11,2.27,175.12,9.191786132,0.8,165.4,171.42,2.21,7.85,19.8,0,2.63,2.63,96,50,519.1,16.3,-3.1,D,696.4,0,247.094,2.5,2.27,187,176.36,-107.9090648,37.23623469,0,0,1,N,0.6868926,72,72,11,127,127,170.9935,0,9999.99,2.66,2.787,2,9,18.3,0,18.29999924,0.22,1477.25069,6/11/19,10:16:00,16.36,0.462,0.22,-6.218,8.99,-113.6,-1.9,-4,-3988,82.6,8.08,12.3,
37.23844091,-107.9092407,30:41.7,6/11/19,11,2.233,173.92,9.191786132,0.8,165.4,171.42,2.86,7.08,19.8,0,2.63,2.63,96,50,519.1,16.3,-3.1,D,696.4,0,245.815,2.5,2.27,187,176.37,-107.9090648,37.23623469,0,0,1,N,0.7299922,74,74,11,127,127,171.3211,0,9999.99,2.66,2.787,2,9,18.3,0,18.29999924,0.22,1477.2506,6/11/19,10:16:02,16.35,0.462,0.22,-6.212,8.98,-113.6,-0.8,0.7,-3457,82.7,8.09,12.5,
37.23843136,-107.9092394,30:42.7,6/11/19,11,2.257,173.59,9.191786132,0.8,166.2,172.22,2.78,6.65,19.8,0,2.63,2.63,96,51,519,16.2,-3.1,D,686.8,0,244.749,2.5,2.27,187,176.38,-107.9090648,37.23623469,0,0,1,N,0.6247569,77,77,11,125,125,171.6709,0,9999.99,2.66,2.787,2,9,18.3,0,18.29999924,0.22,1477.25051,6/11/19,10:16:03,16.36,0.462,0.22,-6.221,8.97,-112.5,-1.3,-3.6,-1671,82.7,8.09,12.4,
37.23842051,-107.909238,30:43.7,6/11/19,11,2.246,174.17,9.191786132,0.8,165.7,171.72,3.61,6.93,19.8,0,3.09,3.09,96,51,519,16.2,-3.1,D,686.8,0,243.538,2.5,2.3,188,176.39,-107.9090648,37.23623469,0,0,1,N,0.5778108,79,79,11,128,128,171.9988,0,9999.99,3.12,3.247,2,9,18.3,0,18.29999924,0.22,1477.25072,6/11/19,10:16:04,16.35,0.462,0.22,-6.221,8.96,-112.1,-0.8,-2.7,-746,82.8,8.1,12.5,
37.23840918,-107.9092368,30:44.7,6/11/19,11,2.253,173.73,9.191786132,0.8,165.7,171.72,3.68,7.21,19.8,0,3.24,3.24,96,51,519,16.2,-3.1,D,686.8,0,242.272,2.5,2.32,188,176.4,-107.9090648,37.23623469,0,0,1,N,0.5928925,79,79,11,129,129,172.2961,0,9999.99,3.27,3.397,2,9,18.3,0,18.29999924,0.22,1477.25071,6/11/19,10:16:05,16.36,0.462,0.22,-6.231,8.97,-113,-1.9,0.7,-3284,82.9,8.11,12.4,
37.23839819,-107.9092355,30:45.7,6/11/19,11,2.295,174.06,9.191786132,0.8,165.8,171.82,3.59,6.35,19.8,0,3.51,3.51,96,52,519,16.2,-3.2,D,666,0,241.046,2.5,2.3,188,176.4,-107.9090648,37.23623469,0,0,1,N,0.558592,79,79,11,130,130,172.5406,0,9999.99,3.53,3.657,2,9,18.3,0,18.29999924,0.22,1477.25046,6/11/19,10:16:06,16.37,0.463,0.22,-6.238,8.95,-111.4,-2,-5.3,-2151,82.9,8.11,12.5,
37.23838751,-107.9092344,30:46.7,6/11/19,11,2.235,174.29,9.191786132,0.8,166.7,172.73,3,8,19.8,0,3.77,3.77,96,52,519,16.2,-3.2,D,666,0,239.854,2.5,2.31,188,176.41,-107.9090648,37.23623469,0,0,1,N,0.5321201,75,75,11,127,127,172.7292,0,9999.99,3.8,3.927,2,9,18.3,0,18.29999924,0.22,1477.25048,6/11/19,10:16:07,16.38,0.462,0.22,-6.24,8.93,-110.6,-1.4,-1.3,-826,83,8.12,12.4,
37.23837832,-107.9092335,30:47.7,6/11/19,11,2.317,174.14,9.191786132,0.8,166.3,172.32,3.21,6.37,19.8,0,3.92,3.92,96,52,519,16.2,-3.2,D,666,0,238.83,2.5,2.33,188,176.42,-107.9090648,37.23623469,0,0,1,N,0.4614003,76,76,11,129,129,172.9012,0,9999.99,3.95,4.077,2,9,18.3,0,18.29999924,0.22,1477.25053,6/11/19,10:16:08,16.39,0.462,0.22,-6.241,8.97,-112.8,-1.2,4,-1424,83.1,8.12,12.4,
37.2383675,-107.9092323,30:48.7,6/11/19,12,2.268,174.65,9.191786132,0.8,167.5,173.53,2.51,7.25,19.7,0,3.7,3.7,96,52,519,16.2,-3.2,D,666,0,237.623,2.5,2.32,188,176.42,-107.9090648,37.23623469,0,0,1,N,0.4308832,72,72,11,125,125,173.1172,0,9999.99,3.73,3.857,2,9,18.2,0,18.20000076,0.22,1476.92887,6/11/19,10:16:09,16.39,0.462,0.22,-6.261,8.94,-111,-1.6,-3.1,-3083,83.1,8.12,12.4,
37.23835651,-107.9092315,30:49.7,6/11/19,12,2.299,175.72,9.191786132,0.8,166.6,172.63,3.42,7.46,19.8,0,3.68,3.68,96,53,519,16.2,-3.2,D,656,0,236.398,2.5,2.3,188,176.42,-107.9090648,37.23623469,0,0,1,N,0.4229076,75,75,11,128,128,173.1231,0,9999.99,3.71,3.837,2,9,18.2,0,18.20000076,0.22,1476.92882,6/11/19,10:16:10,16.4,0.462,0.22,-6.242,8.92,-110.1,-1.4,-2.1,-2024,83.1,8.12,12.4,
37.23834583,-107.9092308,30:50.7,6/11/19,12,2.302,175.83,9.191786132,0.8,168.1,174.14,3.29,6.77,19.8,0,3.6,3.6,96,53,519,16.2,-3.2,D,656,0,235.209,2.5,2.32,188,176.42,-107.9090648,37.23623469,0,0,1,N,0.4122511,76,76,11,125,125,173.0321,0,9999.99,3.63,3.757,2,9,18.2,0,18.20000076,0.22,1476.9287,6/11/19,10:16:11,16.4,0.462,0.22,-6.228,8.97,-112.6,-1.6,-2.9,-1132,83.1,8.12,12.3,
37.23833551,-107.9092302,30:51.7,6/11/19,12,2.264,176.52,9.191786132,0.8,167.4,173.43,3.77,7.86,19.8,0,3.4,3.4,96,53,519,16.2,-3.2,D,656,0,234.06,2.5,2.28,188,176.41,-107.9090648,37.23623469,0,0,1,N,0.4303248,80,80,11,125,125,172.9488,0,9999.99,3.42,3.547,2,9,18.2,0,18.20000076,0.22,1476.92854,6/11/19,10:16:12,16.4,0.462,0.22,-6.224,8.93,-110.5,-1.1,-0.4,-3395,83.1,8.12,12.6,
37.23832502,-107.9092296,30:52.7,6/11/19,12,2.224,176.42,9.191786132,0.8,168.3,174.34,3.38,6.35,19.8,0,3.52,3.52,96,52,518.9,16.2,-3.2,D,664,0,232.894,2.5,2.27,189,176.41,-107.9090648,37.23623469,0,0,1,N,0.4487308,77,77,11,121,121,172.7686,0,9999.99,3.54,3.667,2,9,18.2,0,18.20000076,0.22,1476.92855,6/11/19,10:16:13,16.4,0.462,0.22,-6.26,8.91,-109.3,-1.8,-3.2,-1891,83.1,8.13,12.4,
37.23831322,-107.9092288,30:53.7,6/11/19,12,2.261,177.23,9.191786132,0.8,169,175.05,3.21,8.7,19.8,0,3.88,3.89,96,52,518.9,16.2,-3.2,D,664,0,231.58,2.5,2.26,189,176.4,-107.9090648,37.23623469,0,0,1,N,0.5320957,76,76,11,119,119,172.7295,0,9999.99,3.91,4.037,2,9,18.2,0,18.20000076,0.22,1476.92865,6/11/19,10:16:14,16.4,0.462,0.22,-6.236,8.89,-108.3,-1.6,-1.9,-2839,83.2,8.13,12.6,
37.23830404,-107.9092287,30:54.8,6/11/19,12,2.339,176.82,9.191786132,0.8,168.8,174.85,3.53,7.58,19.9,0,4.14,4.14,96,52,518.9,16.2,-3.2,D,664,0,230.56,2.5,2.24,189,176.39,-107.9090648,37.23623469,0,0,1,N,0.4878424,78,78,11,117,117,172.3847,0,9999.99,4.17,4.297,2,9,18.2,0,18.20000076,0.22,1476.9288,6/11/19,10:16:15,16.4,0.462,0.22,-6.265,8.94,-111,-1.5,-0.9,292,83.2,8.13,12.4,
37.23829351,-107.9092283,30:55.7,6/11/19,12,2.233,176.99,9.191786132,0.8,168.8,174.85,3.21,7.64,19.9,0,4.29,4.29,96,52,518.9,16.2,-3.2,D,664,0,229.39,2.5,2.27,189,176.38,-107.9090648,37.23623469,0,0,1,N,0.5265868,76,76,11,116,116,172.092,0,9999.99,4.31,4.437,2,9,18.2,0,18.20000076,0.22,1476.92877,6/11/19,10:16:16,16.4,0.462,0.22,-6.226,8.9,-108.8,-0.9,1.8,-2169,83.2,8.13,12.6,
37.23828186,-107.9092279,30:56.8,6/11/19,12,2.175,176.54,9.191786132,0.8,168.2,174.24,3.83,8.1,19.9,0,4.41,4.42,96,54,518.9,16.2,-3.3,D,650.2,0,228.094,2.5,2.29,190,176.37,-107.9090648,37.23623469,0,0,1,N,0.6671823,80,80,11,117,117,171.7672,0,9999.99,4.44,4.567,2,9,18.2,0,18.20000076,0.22,1476.92877,6/11/19,10:16:17,16.41,0.462,0.22,-6.244,8.89,-108.3,-1.4,-2.4,-374,83.2,8.13,12.5,
37.23827185,-107.9092274,30:57.8,6/11/19,12,2.206,175.97,9.191786132,0.8,168.3,174.34,3.65,7.34,19.8,0,4.57,4.57,96,54,518.9,16.2,-3.3,D,650.2,0,226.981,2.5,2.3,190,176.36,-107.9090648,37.23623469,0,0,1,N,0.6895153,79,79,11,116,116,171.6084,0,9999.99,4.6,4.727,2,9,18.2,0,18.20000076,0.22,1476.92891,6/11/19,10:16:18,16.41,0.462,0.22,-6.264,8.88,-107.4,-1.6,-0.2,-4792,83.3,8.14,12.6,
37.23826133,-107.9092271,30:58.8,6/11/19,12,2.408,176.59,9.191786132,0.8,167.2,173.23,3.38,7.58,19.8,0,4.65,4.65,96,54,518.9,16.2,-3.3,D,650.2,0,225.811,2.5,2.32,190,176.35,-107.9090648,37.23623469,0,0,1,N,0.7332049,77,77,11,119,119,171.2982,0,9999.99,4.68,4.807,2,9,18.2,0,18.20000076,0.22,1476.92879,6/11/19,10:16:19,16.42,0.462,0.22,-6.258,8.91,-109.5,-1.7,-1.7,-2417,83.3,8.14,12.3,
37.23825032,-107.9092268,30:59.8,6/11/19,12,2.281,176.66,9.191786132,0.8,167.5,173.53,3.61,8.9,19.9,0,4.69,4.69,96,54,518.9,16.2,-3.3,D,650.2,0,224.587,2.5,2.33,190,176.34,-107.9090648,37.23623469,0,0,1,N,0.7770591,79,79,11,117,117,170.9868,0,9999.99,4.72,4.847,2,9,18.2,0,18.20000076,0.22,1476.92868,6/11/19,10:16:20,16.41,0.462,0.22,-6.253,8.88,-107.7,-1,-0.2,-366,83.3,8.14,12.5,
37.23823983,-107.9092261,31:00.8,6/11/19,12,2.313,175.7,9.191786132,0.8,166.9,172.93,4.47,7.93,19.9,0,4.68,4.68,96,55,518.9,16.2,-3.4,D,634.7,0,223.42,2.5,2.32,190,176.34,-107.9090648,37.23623469,0,0,1,N,0.78719,84,84,11,119,119,170.9147,0,9999.99,4.71,4.837,2,9,18.2,0,18.20000076,0.22,1476.92867,6/11/19,10:16:21,16.41,0.462,0.22,-6.25,8.87,-107.3,-0.9,-2,-817,83.4,8.15,12.4,
37.23822918,-107.9092253,31:01.8,6/11/19,12,2.354,176.18,9.191786132,0.8,167.2,173.23,3.65,7.2,19.9,0,4.79,4.79,96,55,518.9,16.2,-3.4,D,634.7,0,222.233,2.5,2.31,190,176.33,-107.9090648,37.23623469,0,0,1,N,0.7868538,79,79,11,118,118,170.917,0,9999.99,4.82,4.947,2,9,18.2,0,18.20000076,0.22,1476.92882,6/11/19,10:16:22,16.41,0.462,0.22,-6.26,8.86,-106.5,-1.6,-2.1,-3546,83.4,8.15,12.4,
37.23821802,-107.9092246,31:02.8,6/11/19,12,2.42,176.18,9.191786132,0.8,166.8,172.83,3.21,8.3,19.8,0,4.86,4.86,96,55,518.9,16.2,-3.4,D,634.7,0,220.991,2.5,2.3,190,176.33,-107.9090648,37.23623469,0,0,1,N,0.8014147,78,78,11,122,122,170.8139,0,9999.99,4.89,5.017,2,9,18.2,0,18.20000076,0.22,1476.92869,6/11/19,10:16:23,16.42,0.462,0.22,-6.246,8.9,-108.6,-0.7,1,-2570,83.4,8.15,12.4,
37.23820699,-107.9092237,31:03.8,6/11/19,12,2.304,174.86,9.191786132,0.8,166.2,172.22,2.84,7.73,19.8,0,4.88,4.88,96,55,518.9,16.2,-3.4,D,630.7,0,219.762,2.5,2.33,190,176.33,-107.9090648,37.23623469,0,0,1,N,0.7982667,75,75,11,119,119,170.8361,0,9999.99,4.91,5.037,2,9,18.1,0,18.10000038,0.22,1476.60595,6/11/19,10:16:24,16.42,0.463,0.22,-6.246,8.86,-106.7,-1.5,-2.6,-4304,83.4,8.15,12.6,
37.23819596,-107.9092227,31:04.8,6/11/19,12,2.382,175.79,9.191786132,0.8,167.1,173.13,3.6,7.72,19.9,0,4.56,4.56,96,55,518.9,16.2,-3.4,D,630.7,0,218.533,2.5,2.35,190,176.33,-107.9090648,37.23623469,0,0,1,N,0.7861217,77,77,11,119,119,170.9225,0,9999.99,4.59,4.717,2,9,18.1,0,18.10000038,0.22,1476.6059,6/11/19,10:16:25,16.42,0.463,0.22,-6.238,8.86,-106.4,-2.1,-2.8,-2617,83.5,8.16,12.4,
37.23818544,-107.9092218,31:05.8,6/11/19,12,2.318,175.05,9.191786132,0.8,165.1,171.12,3.58,8.4,19.8,0,4.12,4.12,96,55,518.9,16.2,-3.4,D,630.7,0,217.36,2.5,2.39,190,176.33,-107.9090648,37.23623469,0,0,1,N,0.7817267,78,78,11,126,126,170.9534,0,9999.99,4.16,4.287,2,9,18.1,0,18.10000038,0.22,1476.60568,6/11/19,10:16:26,16.42,0.462,0.22,-6.246,8.85,-105.6,-1.3,-5.6,-1888,83.5,8.16,12.4,
37.23817446,-107.9092207,31:06.8,6/11/19,12,2.296,173.98,9.191786132,0.8,165.9,171.92,3.69,7.41,19.9,0,3.81,3.81,96,55,518.9,16.2,-3.4,D,630.7,0,216.135,2.5,2.36,190,176.34,-107.9090648,37.23623469,0,0,1,N,0.7517571,80,80,11,123,123,171.1662,0,9999.99,3.84,3.967,2,9,18.1,0,18.10000038,0.22,1476.6057,6/11/19,10:16:27,16.42,0.462,0.22,-6.253,8.88,-107.6,-1.6,-3.1,-3067,83.5,8.16,12.5,
37.23816365,-107.9092194,31:07.8,6/11/19,12,2.322,173.77,9.191786132,0.8,164.7,170.72,3.62,8.4,19.8,0,3.4,3.4,96,55,518.8,16.2,-3.4,D,632.1,0,214.927,2.5,2.34,190,176.35,-107.9090648,37.23623469,0,0,1,N,0.7073461,79,79,11,125,125,171.4817,0,9999.99,3.43,3.557,2,9,18.1,0,18.10000038,0.22,1476.60574,6/11/19,10:16:28,16.42,0.462,0.22,-6.26,8.85,-105.8,-1.5,-3.2,-4273,83.6,8.17,12.5,
